"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","TAVG","TMAX","TMIN","year","month","day"
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-10",0,16.15,25.6,6.7,2013,6,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-11",0,17.2,25,9.4,2013,6,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-12",0,16.15,25.6,6.7,2013,6,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-13",0,13.9,20,7.8,2013,6,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-14",0,14.4,19.4,9.4,2013,6,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-15",0,15.85,22.8,8.9,2013,6,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-16",0,19.7,29.4,10,2013,6,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-17",0,22.5,31.7,13.3,2013,6,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-18",0.3,22.2,30,14.4,2013,6,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-19",4.3,13.6,17.8,9.4,2013,6,19
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-20",12.4,10.8,12.2,9.4,2013,6,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-21",5.3,13.3,17.2,9.4,2013,6,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-22",0.5,12.5,17.8,7.2,2013,6,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-23",0,17.2,24.4,10,2013,6,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-24",6.1,15.8,18.3,13.3,2013,6,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-25",12.4,13.9,17.2,10.6,2013,6,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-26",5.8,16.65,21.1,12.2,2013,6,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-27",1,17.75,23.3,12.2,2013,6,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-28",0,21.9,29.4,14.4,2013,6,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-29",0,26.4,35.6,17.2,2013,6,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-06-30",0,23.9,32.2,15.6,2013,6,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-01",0,25.85,35,16.7,2013,7,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-02",0,29.7,39.4,20,2013,7,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-03",0,28.05,37.2,18.9,2013,7,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-04",0,24.15,33.3,15,2013,7,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-05",0,21.95,30,13.9,2013,7,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-06",0,17.75,26.1,9.4,2013,7,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-07",0,21.65,31.1,12.2,2013,7,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-08",0,24.15,33.9,14.4,2013,7,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-09",0,23.35,30.6,16.1,2013,7,9
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-10",0,23.9,35,12.8,2013,7,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-11",0,24.15,33.3,15,2013,7,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-12",0,19.15,28.9,9.4,2013,7,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-13",0,17.8,27.8,7.8,2013,7,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-14",0,19.15,28.3,10,2013,7,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-15",0,21.4,32.2,10.6,2013,7,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-16",0,21.7,31.7,11.7,2013,7,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-17",0,23.35,31.7,15,2013,7,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-18",0,22.2,33.3,11.1,2013,7,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-19",0,23.85,34.4,13.3,2013,7,19
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-20",0,24.75,36.7,12.8,2013,7,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-21",0,23.35,35.6,11.1,2013,7,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-22",0,23.05,33.9,12.2,2013,7,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-23",0,24.7,37.2,12.2,2013,7,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-24",0,23.9,35,12.8,2013,7,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-25",0,24.7,37.2,12.2,2013,7,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-26",0,25,35.6,14.4,2013,7,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-27",0,20.85,30,11.7,2013,7,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-28",0,19.15,28.9,9.4,2013,7,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-29",0,21.4,31.1,11.7,2013,7,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-07-30",0,22.25,31.7,12.8,2013,7,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-01",0,20.3,27.8,12.8,2013,8,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-02",3.8,18.05,22.8,13.3,2013,8,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-03",0.5,18.6,23.3,13.9,2013,8,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-04",0,20.3,30,10.6,2013,8,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-05",0,22.8,31.7,13.9,2013,8,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-06",0,23.6,32.8,14.4,2013,8,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-07",0,23.6,32.8,14.4,2013,8,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-08",0,23.6,33.9,13.3,2013,8,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-09",0,23.9,33.9,13.9,2013,8,9
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-10",0,25.55,34.4,16.7,2013,8,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-11",1.5,23.3,32.2,14.4,2013,8,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-12",0,21.4,30,12.8,2013,8,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-13",0,23.6,32.8,14.4,2013,8,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-14",0,23.9,33.9,13.9,2013,8,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-15",0,23.05,32.2,13.9,2013,8,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-16",0,25,35,15,2013,8,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-17",3,23.65,31.7,15.6,2013,8,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-18",0,23.9,35,12.8,2013,8,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-19",0,21.95,30.6,13.3,2013,8,19
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-20",0,20.85,30.6,11.1,2013,8,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-21",0,20.6,30.6,10.6,2013,8,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-22",0,22.25,32.8,11.7,2013,8,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-23",0.8,22.8,31.7,13.9,2013,8,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-24",0,18.9,27.8,10,2013,8,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-25",0,20.8,28.3,13.3,2013,8,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-26",0.3,20.25,29.4,11.1,2013,8,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-27",0,20.25,28.3,12.2,2013,8,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-28",0,21.1,31.1,11.1,2013,8,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-29",0,22.5,32.2,12.8,2013,8,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-30",0,21.95,30,13.9,2013,8,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-08-31",0,20,28.3,11.7,2013,8,31
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-01",0,22.2,32.2,12.2,2013,9,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-02",0,23.6,32.2,15,2013,9,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-03",0,21.4,27.8,15,2013,9,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-04",0.8,22.5,31.1,13.9,2013,9,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-05",18.8,22.8,31.7,13.9,2013,9,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-06",8.9,21.65,30,13.3,2013,9,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-07",0.3,15.85,21.7,10,2013,9,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-08",0,17.5,25.6,9.4,2013,9,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-09",0,18.6,25,12.2,2013,9,9
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-10",0,21.95,30,13.9,2013,9,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-11",0,22.2,32.2,12.2,2013,9,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-12",0,23.05,33.9,12.2,2013,9,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-13",0,22.5,31.1,13.9,2013,9,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-14",0,23.6,32.8,14.4,2013,9,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-15",0,24.75,33.9,15.6,2013,9,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-16",0,24.45,33.9,15,2013,9,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-17",0,15.85,22.8,8.9,2013,9,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-18",17,15.85,22.8,8.9,2013,9,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-19",0,12.8,18.9,6.7,2013,9,19
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-20",0,15.85,23.9,7.8,2013,9,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-21",0,20,28.3,11.7,2013,9,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-22",0,15,19.4,10.6,2013,9,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-23",2.5,14.7,18.3,11.1,2013,9,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-24",4.1,13.05,17.2,8.9,2013,9,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-25",0,9.15,13.3,5,2013,9,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-26",0,11.65,14.4,8.9,2013,9,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-27",0,11.65,14.4,8.9,2013,9,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-28",5.1,11.1,13.3,8.9,2013,9,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-29",4.3,14.7,21.1,8.3,2013,9,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2013-09-30",4.3,12.25,16.7,7.8,2013,9,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-01",0,1.4,6.7,-3.9,2014,3,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-02",0.5,-4.45,-2.8,-6.1,2014,3,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-03",4.3,1.1,7.2,-5,2014,3,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-04",0.3,6.1,10,2.2,2014,3,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-05",0.3,8.05,13.9,2.2,2014,3,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-06",7.9,11.65,16.1,7.2,2014,3,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-07",2.3,10.3,15,5.6,2014,3,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-08",0,6.95,13.3,0.6,2014,3,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-09",5.1,14.2,17.8,10.6,2014,3,9
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-10",2.5,12.25,17.8,6.7,2014,3,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-11",1.8,6.65,11.1,2.2,2014,3,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-12",0,6.4,11.7,1.1,2014,3,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-13",0,7.75,16.1,-0.6,2014,3,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-14",3,7.5,15.6,-0.6,2014,3,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-15",0.8,7.75,16.1,-0.6,2014,3,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-16",0,10.55,17.8,3.3,2014,3,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-17",11.2,9.75,16.7,2.8,2014,3,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-18",0,7.2,15,-0.6,2014,3,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-19",0,5,10,0,2014,3,19
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-20",0,6.4,12.8,0,2014,3,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-21",0,2.5,8.9,-3.9,2014,3,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-22",0,3.35,10.6,-3.9,2014,3,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-23",0,5,11.7,-1.7,2014,3,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-24",0,6.1,12.8,-0.6,2014,3,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-25",0,9.2,17.8,0.6,2014,3,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-26",0,6.7,11.7,1.7,2014,3,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-27",0,6.35,13.3,-0.6,2014,3,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-28",4.1,8.05,13.9,2.2,2014,3,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-29",11.7,7.75,13.3,2.2,2014,3,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-30",3.8,8.6,15,2.2,2014,3,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-03-31",0,11.95,NA,NA,2014,3,31
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-01",0,15.3,25,5.6,2014,5,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-02",0,17.5,27.8,7.2,2014,5,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-03",0,18.65,25.6,11.7,2014,5,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-04",4.3,16.95,25.6,8.3,2014,5,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-05",1,11.95,17.2,6.7,2014,5,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-06",0,11.15,16.7,5.6,2014,5,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-07",0,11.15,16.7,5.6,2014,5,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-08",0,11.4,17.8,5,2014,5,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-09",9.7,14.45,21.1,7.8,2014,5,9
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-10",0,10.6,15.6,5.6,2014,5,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-11",0.3,10,15.6,4.4,2014,5,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-12",0,10.55,18.3,2.8,2014,5,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-13",0,12.75,21.1,4.4,2014,5,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-14",0,14.7,25,4.4,2014,5,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-15",0,17.5,NA,NA,2014,5,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-16",0,20.3,28.9,11.7,2014,5,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-17",0,17.25,23.9,10.6,2014,5,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-18",0,13.65,21.7,5.6,2014,5,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-19",0,11.95,17.8,6.1,2014,5,19
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-20",0,13.35,20.6,6.1,2014,5,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-21",0,16.1,26.1,6.1,2014,5,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-22",0,16.95,26.1,7.8,2014,5,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-23",0,20.8,28.3,13.3,2014,5,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-24",1.5,20.55,28.3,12.8,2014,5,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-25",0,14.45,21.7,7.2,2014,5,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-26",0,13.05,21.7,4.4,2014,5,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-27",0,13.05,21.7,4.4,2014,5,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-28",0,12.5,20.6,4.4,2014,5,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-29",0,12.75,17.2,8.3,2014,5,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-30",0,13.9,20.6,7.2,2014,5,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-05-31",0,19.45,27.8,11.1,2014,5,31
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-01",0,17.8,26.7,8.9,2014,6,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-02",0,18.3,28.3,8.3,2014,6,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-03",0,22.8,30.6,15,2014,6,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-04",0,21.4,30.6,12.2,2014,6,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-05",0,21.4,30.6,12.2,2014,6,5
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-06",0,15.55,24.4,6.7,2014,6,6
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-07",0,15.85,25.6,6.1,2014,6,7
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-08",0,17.25,26.7,7.8,2014,6,8
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-09",0,19.45,26.7,12.2,2014,6,9
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-10",0,17.5,26.1,8.9,2014,6,10
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-11",0,15.55,24.4,6.7,2014,6,11
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-12",0,18.05,26.7,9.4,2014,6,12
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-13",0,18.1,25.6,10.6,2014,6,13
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-14",2.3,12.5,17.2,7.8,2014,6,14
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-15",0.3,14.15,20,8.3,2014,6,15
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-16",0,13.85,19.4,8.3,2014,6,16
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-17",0,12.5,19.4,5.6,2014,6,17
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-18",19.6,9.2,10.6,7.8,2014,6,18
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-20",0,19.75,26.7,12.8,2014,6,20
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-21",0,16.4,26.7,6.1,2014,6,21
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-22",0,16.1,23.9,8.3,2014,6,22
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-23",0,20.85,28.9,12.8,2014,6,23
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-24",0,22.2,31.1,13.3,2014,6,24
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-25",0,17.25,23.9,10.6,2014,6,25
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-26",3.8,20.3,26.7,13.9,2014,6,26
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-27",0.5,20,26.7,13.3,2014,6,27
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-28",0,19.75,26.7,12.8,2014,6,28
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-29",0,18.35,22.8,13.9,2014,6,29
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-06-30",0,14.75,22.8,6.7,2014,6,30
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-07-01",0,22.8,30.6,15,2014,7,1
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-07-02",0,24.15,35,13.3,2014,7,2
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-07-03",0,25,35.6,14.4,2014,7,3
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-07-04",0,21.4,30,12.8,2014,7,4
"USC00452030","DAYTON 1 WSW, WA US",46.3152,-118.0022,474.6,"2014-07-05",0,21.4,30,12.8,2014,7,5
